date,symbol,open,high,low,close,volume,change_percent,source,timestamp,RSI,MA50,MACD,MACD_Signal,Prev_Volume,sector,RSI_OK,MA_OK,MACD_OK,VOLUME_OK,Buy_Signal,Recommendation,check_rsi,check_ma,check_macd,check_volume
2025-11-20,CFCL,479.0,470.3,476.5,472.0,4613.0,-0.94,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CGH,862.0,848.0,861.0,854.0,19828.0,-0.8,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CHCL,483.9,477.3,480.0,483.9,44048.0,0.23,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CHDC,2285.0,2241.0,2242.0,2263.0,14162.0,0.36,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CHL,263.8,250.0,250.0,260.6,76715.0,2.6,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CIT,1825.0,1810.0,1822.0,1825.0,9631.0,0.11,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CITY,530.0,522.0,525.0,529.0,6912.0,-0.56,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CKHL,636.9,591.0,595.0,630.1,13022.0,6.8,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CLI,463.0,459.6,459.6,460.1,10738.0,-0.54,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CORBL,1778.0,1570.5,1778.0,1680.0,34013.0,-3.72,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CREST,1259.0,1217.0,1217.0,1250.0,19628.0,1.21,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CYCL,1492.5,1472.3,1472.3,1480.0,1120.0,-1.07,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,CZBIL,187.0,183.0,186.1,186.0,58849.0,-1.59,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,DDBL,854.0,836.1,840.0,850.0,7309.0,1.05,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,DHEL,619.0,561.0,600.0,566.0,93546.0,-4.91,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,DHPL,301.8,288.0,294.1,299.9,13631.0,0.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,DLBS,1458.6,1312.0,1320.0,1458.6,3817.0,10.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,DOLTI,530.0,510.0,510.0,518.0,8505.0,0.58,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,DORDI,276.0,259.1,261.9,269.0,361326.0,2.71,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,EBL,647.0,635.0,639.0,640.0,17958.0,0.31,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,EDBL,600.0,583.2,583.2,585.2,5338.0,-1.5,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,EHPL,445.0,414.6,414.6,440.0,138176.0,4.02,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,ENL,894.0,885.1,890.0,893.0,922.0,0.79,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,FMDBL,829.9,814.7,814.7,814.7,21822.0,-1.13,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,FOWAD,1099.5,1060.1,1060.1,1090.0,762.0,2.05,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GBBL,374.0,368.0,372.3,373.4,27745.0,-0.16,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GBIME,224.8,218.9,223.9,221.9,277777.0,-0.89,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GCIL,434.4,420.1,422.0,427.0,18373.0,0.87,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GFCL,580.0,572.0,572.0,573.1,6080.0,-0.85,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GHL,214.6,210.5,213.0,212.9,44725.0,-0.05,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GILB,1226.0,1214.1,1224.9,1214.1,1646.0,-1.04,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GLBSL,2029.9,1985.0,1985.0,2001.0,710.0,-0.84,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GLH,262.1,250.8,251.2,254.1,36783.0,-0.66,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GMFBS,1519.0,1517.0,1517.0,1519.0,14.0,0.13,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GMFIL,447.9,435.1,441.2,443.0,13681.0,-1.2,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GMLI,1851.0,1788.6,1788.6,1825.0,2796.0,-0.01,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GRDBL,1100.0,1056.0,1060.0,1077.9,16477.0,0.19,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GSY,9.13,8.82,8.82,8.95,5950.0,-0.11,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
